,id,text,created_at,retweet_count,favorite_count,coordinates,place,source,rumour,user_id,user_verified,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,user_statuses_count,text_orig,text_lemma
64,544333764814323713,gunman headland reads soldiers muhammad,Mon Dec 15 03:30:57 +0000 2014,145,20,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yes,718612494,False,253,159,1,603,283,"Gunman's headband reads, ""We are your soldiers O Muhammad"".
#MartinPlace #SydneySiege http://t.co/ggUgP4kV9c",gunman headland read soldier muhammad 
65,544334477011349505,sydney daily telegraph printed special pm edition death cult cbd attack,Mon Dec 15 03:33:47 +0000 2014,209,67,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yes,25777812,True,15056,389,228,6181,670,"Sydney's Daily Telegraph has printed a special 2pm edition - ""Death cult CBD attack"" #MartinPlaceSiege http://t.co/smU3gg3RSS",sydney daily telegraph print special pm edition death cult cbd attack 
66,544334554631536640,hostages held sydney cafe forced hold islamic flag window,Mon Dec 15 03:34:05 +0000 2014,732,171,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",yes,1652541,True,5638775,1043,88902,843,112888,"Hostages held in Sydney cafe, forced to hold Islamic flag in window: http://t.co/UiqFQ372Ae http://t.co/LDeKQuLYcx",hostage hold sydney cafe force hold islamic flag window 
67,544340091615715329,hostages sydney right thoughts prayers guys much hatred world way,Mon Dec 15 03:56:05 +0000 2014,423,559,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yes,291859009,False,119277,432,308,4737,11162,"hostages in Sydney right now... my thoughts and prayers are with you guys. 

so much hatred in the world. this isn't the way..
#sydneysiege",hostage sydney right thought prayer guy much hatred world way 
68,544342204576038912,grand multi australia statement condemning,Mon Dec 15 04:04:29 +0000 2014,319,126,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yes,21548431,True,4534,2556,161,49,7612,Grand Mufti of Australia statement condemning #SydneySiege http://t.co/8juQ032EdP,grand multi australia statement condemning 
69,544343410849886209,updated armed person took hostages sydney cafe displayed black flag arabic script,Mon Dec 15 04:09:17 +0000 2014,318,119,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",yes,807095,True,14334209,1002,153909,1225,160177,Updated: An armed person took hostages in a Sydney cafe and displayed a black flag with Arabic script http://t.co/P42f29rnK1,update armed person take hostage sydney cafe display black flag arabic script 
70,544350480780914688,breaking hostages running cafe,Mon Dec 15 04:37:22 +0000 2014,227,108,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,15250661,True,170238,4176,2226,858,104345,BREAKING: Hostages are running out of the cafe #sydneysiege,break hostage run cafe 
71,544351133120987136,fire door still open seat police opening three people freed,Mon Dec 15 04:39:58 +0000 2014,165,84,"{'type': 'Point', 'coordinates': [151.21180966, -33.86678028]}","{'full_name': 'New South Wales, Australia', 'url': 'https://api.twitter.com/1.1/geo/id/265b933184e2b88a.json', 'country': 'Australia', 'place_type': 'admin', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[140.999474522999, -37.5050599967256], [159.109219005872, -37.5050599967256], [159.109219005872, -28.1570199141289], [140.999474522999, -28.1570199141289]]]}, 'contained_within': [], 'country_code': 'AU', 'attributes': {}, 'id': '265b933184e2b88a', 'name': 'New South Wales'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yes,25210650,True,16010,1437,481,1143,12370,Fire door is still open. SWAT police at its opening. Three people freed. #sydneysiege,fire door still open seat police open three people free 
72,544351885298130945,reports hostages escaped live ch,Mon Dec 15 04:42:57 +0000 2014,219,76,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,16834659,True,150780,84767,2736,1665,114452,#BREAKING: Reports that some of the hostages have escaped. LIVE Ch 601 #sydneysiege http://t.co/BzJmCjgyzU,report hostage escape live ch 
73,544353502689251329,breaking update hostages escape lint cafe front door via fire door,Mon Dec 15 04:49:23 +0000 2014,144,48,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,64643056,True,824833,460,13364,23,102620,"BREAKING UPDATE: 2 hostages escape Lindt Café through front door, 1 via fire door http://t.co/1ZlzKDjvSf #Sydneysiege http://t.co/TRUBNRw7wa",break update hostage escape lint cafe front door via fire door 
74,544354175900196864,people appear escape lint cafe sydney reports,Mon Dec 15 04:52:03 +0000 2014,146,91,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,1020058453,True,187943,4737,3507,296,37339,"3 people appear to escape from Lindt Cafe in Sydney, @abcnews reports. #SydneySiege http://t.co/HFOY0ctLNV http://t.co/SdHLGo6pzY",people appear escape lint cafe sydney report 
75,544354657385316352,breaking people run sydney building hostage situation unfolding,Mon Dec 15 04:53:58 +0000 2014,430,153,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",yes,51241574,True,4449655,7357,64821,2,96016,BREAKING: 2 people have run out of Sydney building where a hostage situation is unfolding.,break people run sydney building hostage situation unfold 
76,544355197435142145,police confirm three safe number one aim resolve incident peacefully,Mon Dec 15 04:56:07 +0000 2014,122,79,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,1855737487,True,15396,753,206,1031,6398,Police confirm three safe #SydneySiege: “Our number one aim is to resolve incident peacefully” http://t.co/jiJRlQJdeU,police confirm three safe number one aim resolve incident peacefully 
77,544355417900716032,three people seen running sydney cafe hostages held hours live updates,Mon Dec 15 04:56:59 +0000 2014,178,62,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",yes,87818409,True,2996276,1081,34937,130,102218,Three people seen running out of Sydney cafe where hostages have been held for hours - live updates http://t.co/vywOk7zMoS #sydneysiege,three people see run sydney cafe hostage hold hour live update 
78,544355924224532481,police people able run sydney cafe ongoing hostage situation,Mon Dec 15 04:59:00 +0000 2014,155,72,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,28785486,True,3776028,860,36873,560,99527,JUST IN: Police: 3 people were able to run from Sydney cafe during ongoing hostage situation - @9NewsAUS http://t.co/wFfwbG9Gg6,police people able run sydney cafe ongoing hostage situation 
79,544356122082410496,people freed cafe sydney siege clear many hostages remain,Mon Dec 15 04:59:47 +0000 2014,400,253,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yes,759251,True,15096509,1021,101747,783,53009,3 people freed from cafe in Sydney under siege. Not clear how many  hostages remain. #sydneysiege,people free cafe sydney siege clear many hostage remain 
80,544356579098001408,update several people emerged building hostages sydney held,Mon Dec 15 05:01:36 +0000 2014,143,39,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",yes,972651,True,4814435,2778,120328,417,124236,Update: Several people have emerged from the building where hostages in Sydney are being held http://t.co/tguHAkbs5T http://t.co/EBf9WkJIEl,update several people emerge building hostage sydney hold 
81,544357487911395329,breaking police confirmed people escape sydney cafe hostages held,Mon Dec 15 05:05:13 +0000 2014,253,189,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yes,1367531,True,4636645,382,44439,8,188588,BREAKING: Police have confirmed 3 people escape Sydney cafe where hostages are being held,break police confirm people escape sydney cafe hostage hold 
82,544357563534680064,least three hostages flee,Mon Dec 15 05:05:31 +0000 2014,1158,481,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,5402612,True,12524412,3,101788,0,22388,At least three hostages flee #lindtcafe in #Sydney  http://t.co/z9JrtJ2IN3 #sydneysiege http://t.co/1QgdVpZczx,least three hostage flee 
83,544358920869789696,finally news presenter said terrorist event criminal event involving hostages,Mon Dec 15 05:10:55 +0000 2014,181,117,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yes,2271035214,False,87,161,3,593,3902,"Finally a news presenter has said ""this is not a terrorist event, it is a criminal event involving hostages""
@abcnews #sydneysiege",finally news presenter say terrorist event criminal event involve hostage 
84,544359578612559872,update police confirm made contact gunman reported injuries,Mon Dec 15 05:13:31 +0000 2014,147,55,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",yes,171802941,True,26669,1644,365,337,64167,UPDATE: Police confirm they have made contact with the gunman. There are no reported injuries. #9News http://t.co/nZWY5ZyWBe,update police confirm make contact gunman report injury 
85,544363757493702656,police negotiators contacted hostage taker sydney cafe police official says,Mon Dec 15 05:30:08 +0000 2014,102,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yes,2882725832,False,14,8,1,0,578,"RT @cnnbrk: Police negotiators have contacted hostage taker in Sydney cafe, police official says. http://t.co/1OIEbeSwIO #sydneysiege",police negotiator contact hostage taker sydney cafe police official say 
86,544366894107480064,praying hostages cafe sydney religion represents hate violence madness stop,Mon Dec 15 05:42:36 +0000 2014,1280,1544,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yes,24202701,True,981199,243,8176,102,4612,Praying for the hostages in the cafe in Sydney. No religion represents hate and violence. When will this madness stop. #sydneysiege,pray hostage cafe sydney religion represent hate violence madness stop 
87,544370712639590400,two hostages escaped,Mon Dec 15 05:57:46 +0000 2014,190,100,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,16834659,True,150565,84766,2742,1665,114444,#BREAKING: Two more hostages have just escaped from #sydneysiege,two hostage escape 
88,544372177965834240,two women emerged lint cafe five hostages,Mon Dec 15 06:03:35 +0000 2014,525,336,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,2768501,True,489545,1063,8461,1525,141680,Two women have emerged from the Lindt cafe in #Sydney. Five hostages are now out #sydneysiege http://t.co/4MUc9ivwbK http://t.co/oVrob5DLD3,two woman emerge lint cafe five hostage 
89,544372222400671744,breaking two new hostages woman run safety sydney cafe australia television network reports,Mon Dec 15 06:03:46 +0000 2014,118,66,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",yes,14173315,True,1955703,2894,24652,406,44360,"BREAKING: Two new hostages, both woman, run to safety from Sydney cafe, Australia television network reports http://t.co/apNKqmicSX",break two new hostage woman run safety sydney cafe australia television network report 
90,544373593841623040,people fled sydney cafe hostages held,Mon Dec 15 06:09:13 +0000 2014,488,290,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,428333,True,21719174,109,160156,13,36660,2 more people have fled from Sydney cafe where hostages are being held. http://t.co/eY2FWZsK7C #sydneysiege,people flee sydney cafe hostage hold 
91,544374018661687296,sydney lockdown least one gunman holds several people hostage cafe,Mon Dec 15 06:10:54 +0000 2014,291,71,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yes,143415291,True,139223,1707,1417,3130,26684,Sydney in lockdown as at least one gunman holds several people hostage in a café http://t.co/qgq2xmaVUt #sydneysiege http://t.co/qTYpQM9snG,sydney lockdown least one gunman hold several people hostage cafe 
92,544377463581581314,moment female lint worker escapes,Mon Dec 15 06:24:36 +0000 2014,684,511,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,35466620,True,116475,35970,1357,469,169554,The moment a female Lindt worker escapes the #SydneySiege: http://t.co/isvMtY4oUQ #hostage #MartinPlace http://t.co/iAlARm6GRf,moment female lint worker escape 
93,544377502563459072,ultra capitalism backflip rethink fee hike amid,Mon Dec 15 06:24:45 +0000 2014,119,108,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,8197942,True,122339,885,2595,108,65800,Ultra capitalism backflip - #Uber rethinks fee hike amid #Sydneysiege http://t.co/Rt4dZZUXat http://t.co/QpFrfwjMaD,ultra capitalism backflip rethink fee hike amid 
94,544377870554898432,powerful amp harrowing image lint workers escaping,Mon Dec 15 06:26:13 +0000 2014,386,220,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,23055689,True,69732,3777,3301,2444,62978,Powerful &amp; harrowing image of a Lindt workers escaping the #sydneysiege https://t.co/NltzGnXezS,powerful amp harrowing image lint worker escape 
95,544379738240720896,ticketing stay safe sydney praying hard hostages inside x,Mon Dec 15 06:33:38 +0000 2014,796,1413,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",yes,302974524,True,652026,372,3063,562,5445,Sickening. Stay Safe Sydney. Praying hard for all the hostages inside x,ticket stay safe sydney pray hard hostage inside x 
96,544380899639689216,aussie grand multi amp imam council condemn hostage capture live updates,Mon Dec 15 06:38:15 +0000 2014,122,39,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,64643056,True,824800,460,13366,23,102615,Aussie grand mufti &amp; Imam Council condemn #Sydneysiege hostage capture http://t.co/m51P8dUPhB - LIVE UPDATES http://t.co/tTw3kMkYTZ,aussie grand multi amp imam council condemn hostage capture live update 
97,544382249178001408,people able get sydney cafe hostage situation,Mon Dec 15 06:43:36 +0000 2014,337,185,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,28785486,True,3776017,860,36872,560,99527,5 people have been able to get out of Sydney cafe during hostage situation: http://t.co/DBgNP6sqFG http://t.co/Q3ECKnYfPV,people able get sydney cafe hostage situation 
98,544382892378714113,five hostages escape sydney cafe siege live updates,Mon Dec 15 06:46:10 +0000 2014,138,138,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",yes,1020058453,True,187975,4737,3507,296,37341,Five Hostages Escape Sydney Cafe Siege — Live Updates From @BuzzFeedOz http://t.co/aFHirytbFH http://t.co/BiLJuBBc5R,five hostage escape sydney cafe siege live update 
99,544383383095508992,breaking news gunman demanding speak australian prime minister also asking islamic state flag brought lint cafe,Mon Dec 15 06:48:07 +0000 2014,181,46,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yes,292777349,False,201982,3540,2228,299,21790,BREAKING NEWS: GUNMAN DEMANDING TO SPEAK TO AUSTRALIAN PRIME MINISTER AND ALSO ASKING FOR AN ISLAMIC STATE FLAG TO BE BROUGHT TO LINDT CAFE.,break news gunman demand speak australian prime minister also ask islamic state flag bring lint cafe 
